Time [s], Packet ID, LED Index, Red, Green, Blue, Web-CSS
6.464782800000000,0,15,0x00,0x00,0x00,#000000
6.475370670000000,0,0,0x01,0x00,0x00,#010000
6.475398360000000,0,1,0x00,0x00,0x00,#000000
6.475426050000000,0,2,0x00,0x00,0x00,#000000
6.475453740000000,0,3,0x00,0x00,0x00,#000000
6.475481440000000,0,4,0x00,0x00,0x00,#000000
6.475509130000000,0,5,0x00,0x00,0x00,#000000
6.475536820000000,0,6,0x00,0x00,0x00,#000000
6.475564510000000,0,7,0x00,0x00,0x00,#000000
6.475592210000000,0,8,0x00,0x00,0x00,#000000
6.475619900000000,0,9,0x00,0x00,0x00,#000000
6.475647600000000,0,10,0x00,0x00,0x00,#000000
6.475675290000000,0,11,0x00,0x00,0x00,#000000
6.475702980000000,0,12,0x00,0x00,0x00,#000000
6.475730670000000,0,13,0x00,0x00,0x00,#000000
6.475758370000000,0,14,0x00,0x00,0x00,#000000
6.475786060000000,0,15,0x00,0x00,0x00,#000000
6.486267000000000,0,0,0x01,0x00,0x00,#010000
6.486294690000000,0,1,0x00,0x00,0x00,#000000
6.486322390000000,0,2,0x00,0x00,0x00,#000000
6.486350080000000,0,3,0x00,0x00,0x00,#000000
6.486377770000000,0,4,0x00,0x00,0x00,#000000
6.486405470000000,0,5,0x00,0x00,0x00,#000000
6.486433160000000,0,6,0x00,0x00,0x00,#000000
6.486460850000000,0,7,0x00,0x00,0x00,#000000
6.486488540000000,0,8,0x00,0x00,0x00,#000000
6.486516240000000,0,9,0x00,0x00,0x00,#000000
6.486543930000000,0,10,0x00,0x00,0x00,#000000
6.486571630000000,0,11,0x00,0x00,0x00,#000000
6.486599310000000,0,12,0x00,0x00,0x00,#000000
6.486627010000000,0,13,0x00,0x00,0x00,#000000
6.486654700000000,0,14,0x00,0x00,0x00,#000000
6.486682400000000,0,15,0x00,0x00,0x00,#000000
6.497376850000000,0,0,0x01,0x00,0x00,#010000
6.497404550000000,0,1,0x00,0x00,0x00,#000000
6.497432230000000,0,2,0x00,0x00,0x00,#000000
6.497459930000000,0,3,0x00,0x00,0x00,#000000
6.497487620000000,0,4,0x00,0x00,0x00,#000000
6.497515320000000,0,5,0x00,0x00,0x00,#000000
6.497543010000000,0,6,0x00,0x00,0x00,#000000
6.497570700000000,0,7,0x00,0x00,0x00,#000000
6.497598390000000,0,8,0x00,0x00,0x00,#000000
6.497626090000000,0,9,0x00,0x00,0x00,#000000
6.497653780000000,0,10,0x00,0x00,0x00,#000000
6.497681470000000,0,11,0x00,0x00,0x00,#000000
6.497709170000000,0,12,0x00,0x00,0x00,#000000
6.497736860000000,0,13,0x00,0x00,0x00,#000000
6.497764550000000,0,14,0x00,0x00,0x00,#000000
6.497792240000000,0,15,0x00,0x00,0x00,#000000
6.508375740000000,0,0,0x01,0x00,0x00,#010000
6.508403430000000,0,1,0x00,0x00,0x00,#000000
6.508431120000000,0,2,0x00,0x00,0x00,#000000
6.508458810000000,0,3,0x00,0x00,0x00,#000000
6.508486510000000,0,4,0x00,0x00,0x00,#000000
6.508514200000000,0,5,0x00,0x00,0x00,#000000
6.508541890000000,0,6,0x00,0x00,0x00,#000000
6.508569590000000,0,7,0x00,0x00,0x00,#000000
6.508597280000000,0,8,0x00,0x00,0x00,#000000
6.508624970000000,0,9,0x00,0x00,0x00,#000000
6.508652660000000,0,10,0x00,0x00,0x00,#000000
6.508680360000000,0,11,0x00,0x00,0x00,#000000
6.508708050000000,0,12,0x00,0x00,0x00,#000000
6.508735750000000,0,13,0x00,0x00,0x00,#000000
6.508763440000000,0,14,0x00,0x00,0x00,#000000
6.508791130000000,0,15,0x00,0x00,0x00,#000000
6.519311250000000,0,0,0x01,0x00,0x00,#010000
6.519338950000000,0,1,0x00,0x00,0x00,#000000
6.519366640000000,0,2,0x00,0x00,0x00,#000000
6.519394340000000,0,3,0x00,0x00,0x00,#000000
6.519422020000000,0,4,0x00,0x00,0x00,#000000
6.519449720000000,0,5,0x00,0x00,0x00,#000000
6.519477410000000,0,6,0x00,0x00,0x00,#000000
6.519505110000000,0,7,0x00,0x00,0x00,#000000
6.519532800000000,0,8,0x00,0x00,0x00,#000000
6.519560490000000,0,9,0x00,0x00,0x00,#000000
6.519588180000000,0,10,0x00,0x00,0x00,#000000
6.519615880000000,0,11,0x00,0x00,0x00,#000000
6.519643570000000,0,12,0x00,0x00,0x00,#000000
6.519671260000000,0,13,0x00,0x00,0x00,#000000
6.519698960000000,0,14,0x00,0x00,0x00,#000000
6.519726650000000,0,15,0x00,0x00,0x00,#000000
6.530374900000000,0,0,0x01,0x00,0x00,#010000
6.530402590000000,0,1,0x00,0x00,0x00,#000000
6.530430290000000,0,2,0x00,0x00,0x00,#000000
6.530457980000000,0,3,0x00,0x00,0x00,#000000
6.530485670000000,0,4,0x00,0x00,0x00,#000000
6.530513370000000,0,5,0x00,0x00,0x00,#000000
6.530541060000000,0,6,0x00,0x00,0x00,#000000
6.530568750000000,0,7,0x00,0x00,0x00,#000000
6.530596450000000,0,8,0x00,0x00,0x00,#000000
6.530624140000000,0,9,0x00,0x00,0x00,#000000
6.530651830000000,0,10,0x00,0x00,0x00,#000000
6.530679520000000,0,11,0x00,0x00,0x00,#000000
6.530707220000000,0,12,0x00,0x00,0x00,#000000
6.530734910000000,0,13,0x00,0x00,0x00,#000000
6.530762600000000,0,14,0x00,0x00,0x00,#000000
6.530790290000000,0,15,0x00,0x00,0x00,#000000
6.541371150000000,0,0,0x01,0x00,0x00,#010000
6.541398830000000,0,1,0x00,0x00,0x00,#000000
6.541426530000000,0,2,0x00,0x00,0x00,#000000
6.541454220000000,0,3,0x00,0x00,0x00,#000000
6.541481920000000,0,4,0x00,0x00,0x00,#000000
6.541509610000000,0,5,0x00,0x00,0x00,#000000
6.541537300000000,0,6,0x00,0x00,0x00,#000000
6.541564990000000,0,7,0x00,0x00,0x00,#000000
6.541592690000000,0,8,0x00,0x00,0x00,#000000
6.541620380000000,0,9,0x00,0x00,0x00,#000000
6.541648070000000,0,10,0x00,0x00,0x00,#000000
6.541675770000000,0,11,0x00,0x00,0x00,#000000
