Time [s], Packet ID, LED Index, Red, Green, Blue, Web-CSS
0.632354670000000,0,7,0x00,0x00,0x00,#000000
0.632384670000000,0,8,0x00,0x00,0x00,#000000
0.632414670000000,0,9,0x00,0x00,0x00,#000000
0.632444670000000,0,10,0x00,0x00,0x00,#000000
0.632474670000000,0,11,0x00,0x00,0x00,#000000
0.632504670000000,0,12,0x00,0x00,0x00,#000000
0.632534670000000,0,13,0x00,0x00,0x00,#000000
0.632564680000000,0,14,0x00,0x00,0x00,#000000
0.632594680000000,0,15,0x00,0x00,0x00,#000000
0.643051140000000,0,0,0xFF,0x2E,0x00,#ff2e00
0.643081140000000,0,1,0x00,0x00,0x00,#000000
0.643111140000000,0,2,0x00,0x00,0x00,#000000
0.643141140000000,0,3,0x00,0x00,0x00,#000000
0.643171150000000,0,4,0x00,0x00,0x00,#000000
0.643201150000000,0,5,0x00,0x00,0x00,#000000
0.643231150000000,0,6,0x00,0x00,0x00,#000000
0.643261150000000,0,7,0x00,0x00,0x00,#000000
0.643291150000000,0,8,0x00,0x00,0x00,#000000
0.643321150000000,0,9,0x00,0x00,0x00,#000000
0.643351150000000,0,10,0x00,0x00,0x00,#000000
0.643381150000000,0,11,0x00,0x00,0x00,#000000
0.643411150000000,0,12,0x00,0x00,0x00,#000000
0.643441150000000,0,13,0x00,0x00,0x00,#000000
0.643471150000000,0,14,0x00,0x00,0x00,#000000
0.643501150000000,0,15,0x00,0x00,0x00,#000000
0.654246080000000,0,0,0xFF,0x2E,0x00,#ff2e00
0.654276080000000,0,1,0x00,0x00,0x00,#000000
0.654306080000000,0,2,0x00,0x00,0x00,#000000
0.654336080000000,0,3,0x00,0x00,0x00,#000000
0.654366080000000,0,4,0x00,0x00,0x00,#000000
0.654396080000000,0,5,0x00,0x00,0x00,#000000
0.654426080000000,0,6,0x00,0x00,0x00,#000000
0.654456080000000,0,7,0x00,0x00,0x00,#000000
0.654486080000000,0,8,0x00,0x00,0x00,#000000
0.654516090000000,0,9,0x00,0x00,0x00,#000000
0.654546090000000,0,10,0x00,0x00,0x00,#000000
0.654576090000000,0,11,0x00,0x00,0x00,#000000
0.654606090000000,0,12,0x00,0x00,0x00,#000000
0.654636090000000,0,13,0x00,0x00,0x00,#000000
0.654666090000000,0,14,0x00,0x00,0x00,#000000
0.654696090000000,0,15,0x00,0x00,0x00,#000000
0.665142010000000,0,0,0xFF,0x2E,0x00,#ff2e00
0.665172010000000,0,1,0x00,0x00,0x00,#000000
0.665202010000000,0,2,0x00,0x00,0x00,#000000
0.665232010000000,0,3,0x00,0x00,0x00,#000000
0.665262010000000,0,4,0x00,0x00,0x00,#000000
0.665292010000000,0,5,0x00,0x00,0x00,#000000
0.665322010000000,0,6,0x00,0x00,0x00,#000000
0.665352010000000,0,7,0x00,0x00,0x00,#000000
0.665382010000000,0,8,0x00,0x00,0x00,#000000
0.665412010000000,0,9,0x00,0x00,0x00,#000000
0.665442010000000,0,10,0x00,0x00,0x00,#000000
0.665472020000000,0,11,0x00,0x00,0x00,#000000
0.665502020000000,0,12,0x00,0x00,0x00,#000000
0.665532020000000,0,13,0x00,0x00,0x00,#000000
0.665562020000000,0,14,0x00,0x00,0x00,#000000
0.665592020000000,0,15,0x00,0x00,0x00,#000000
0.676051990000000,0,0,0xFF,0x2E,0x00,#ff2e00
0.676081990000000,0,1,0x00,0x00,0x00,#000000
0.676111990000000,0,2,0x00,0x00,0x00,#000000
0.676141990000000,0,3,0x00,0x00,0x00,#000000
0.676171990000000,0,4,0x00,0x00,0x00,#000000
0.676201990000000,0,5,0x00,0x00,0x00,#000000
0.676231990000000,0,6,0x00,0x00,0x00,#000000
0.676261990000000,0,7,0x00,0x00,0x00,#000000
0.676291990000000,0,8,0x00,0x00,0x00,#000000
0.676321990000000,0,9,0x00,0x00,0x00,#000000
0.676351990000000,0,10,0x00,0x00,0x00,#000000
0.676381990000000,0,11,0x00,0x00,0x00,#000000
0.676411990000000,0,12,0x00,0x00,0x00,#000000
0.676442000000000,0,13,0x00,0x00,0x00,#000000
0.676472000000000,0,14,0x00,0x00,0x00,#000000
0.676502000000000,0,15,0x00,0x00,0x00,#000000
0.687277670000000,0,0,0xFF,0x2E,0x00,#ff2e00
0.687307670000000,0,1,0x00,0x00,0x00,#000000
0.687337670000000,0,2,0x00,0x00,0x00,#000000
0.687367670000000,0,3,0x00,0x00,0x00,#000000
0.687397680000000,0,4,0x00,0x00,0x00,#000000
0.687427680000000,0,5,0x00,0x00,0x00,#000000
0.687457680000000,0,6,0x00,0x00,0x00,#000000
0.687487680000000,0,7,0x00,0x00,0x00,#000000
0.687517680000000,0,8,0x00,0x00,0x00,#000000
0.687547680000000,0,9,0x00,0x00,0x00,#000000
0.687577680000000,0,10,0x00,0x00,0x00,#000000
0.687607680000000,0,11,0x00,0x00,0x00,#000000
0.687637680000000,0,12,0x00,0x00,0x00,#000000
0.687667680000000,0,13,0x00,0x00,0x00,#000000
0.687697680000000,0,14,0x00,0x00,0x00,#000000
0.687727680000000,0,15,0x00,0x00,0x00,#000000
0.698146300000000,0,0,0xFF,0x2E,0x00,#ff2e00
0.698176300000000,0,1,0x00,0x00,0x00,#000000
0.698206300000000,0,2,0x00,0x00,0x00,#000000
0.698236300000000,0,3,0x00,0x00,0x00,#000000
0.698266300000000,0,4,0x00,0x00,0x00,#000000
0.698296300000000,0,5,0x00,0x00,0x00,#000000
0.698326300000000,0,6,0x00,0x00,0x00,#000000
0.698356310000000,0,7,0x00,0x00,0x00,#000000
0.698386310000000,0,8,0x00,0x00,0x00,#000000
0.698416310000000,0,9,0x00,0x00,0x00,#000000
0.698446310000000,0,10,0x00,0x00,0x00,#000000
0.698476310000000,0,11,0x00,0x00,0x00,#000000
0.698506310000000,0,12,0x00,0x00,0x00,#000000
0.698536310000000,0,13,0x00,0x00,0x00,#000000
0.698566310000000,0,14,0x00,0x00,0x00,#000000
0.698596310000000,0,15,0x00,0x00,0x00,#000000
0.709053280000000,0,0,0xFF,0x2E,0x00,#ff2e00
0.709083280000000,0,1,0x00,0x00,0x00,#000000
0.709113280000000,0,2,0x00,0x00,0x00,#000000
0.709143280000000,0,3,0x00,0x00,0x00,#000000
0.709173280000000,0,4,0x00,0x00,0x00,#000000
0.709203280000000,0,5,0x00,0x00,0x00,#000000
0.709233280000000,0,6,0x00,0x00,0x00,#000000
0.709263280000000,0,7,0x00,0x00,0x00,#000000
0.709293280000000,0,8,0x00,0x00,0x00,#000000
0.709323290000000,0,9,0x00,0x00,0x00,#000000
0.709353290000000,0,10,0x00,0x00,0x00,#000000
0.709383290000000,0,11,0x00,0x00,0x00,#000000
0.709413290000000,0,12,0x00,0x00,0x00,#000000
0.709443290000000,0,13,0x00,0x00,0x00,#000000
0.709473290000000,0,14,0x00,0x00,0x00,#000000
0.709503290000000,0,15,0x00,0x00,0x00,#000000
0.720334270000000,0,0,0xFF,0x2E,0x00,#ff2e00
0.720364270000000,0,1,0x00,0x00,0x00,#000000
0.720394270000000,0,2,0x00,0x00,0x00,#000000
0.720424270000000,0,3,0x00,0x00,0x00,#000000
0.720454270000000,0,4,0x00,0x00,0x00,#000000
0.720484270000000,0,5,0x00,0x00,0x00,#000000
0.720514270000000,0,6,0x00,0x00,0x00,#000000
0.720544270000000,0,7,0x00,0x00,0x00,#000000
0.720574270000000,0,8,0x00,0x00,0x00,#000000
0.720604270000000,0,9,0x00,0x00,0x00,#000000
0.720634270000000,0,10,0x00,0x00,0x00,#000000
0.720664270000000,0,11,0x00,0x00,0x00,#000000
0.720694280000000,0,12,0x00,0x00,0x00,#000000
0.720724280000000,0,13,0x00,0x00,0x00,#000000
0.720754280000000,0,14,0x00,0x00,0x00,#000000
